rel_path,filename,ext,parent,duration_sec,sr,channels,hash
BABY CRY\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055220-1.0-f-72-hu.wav,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055220-1.0-f-72-hu.wav,.wav,hungry,7.0,8000,1,a6b11ac96c68dc9d1671d8201890bab4
BABY CRY\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,.wav,hungry,7.0,8000,1,2bfb319f4eb2682e6312e721949f2de5
BABY CRY\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav,.wav,hungry,7.0,8000,1,addde28e297832084d47d9b86709d296
BABY CRY\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav,7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav,.wav,hungry,7.0,8000,1,c233475e0700eeb425320102d5d23054
BABY CRY\hungry\7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav,7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav,.wav,hungry,6.68,8000,1,9e682b070fd9004862d728568377044d
BABY CRY\hungry\7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,.wav,hungry,6.68,8000,1,ee59e532684fa2e4e0c8cb0fd764f67d
BABY CRY\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,.wav,hungry,7.0,8000,1,054a2cb61c63fd54eaa428f2ac9a00aa
BABY CRY\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav,.wav,hungry,7.0,8000,1,9d2be43e1486e9f995a584245d7d751a
BABY CRY\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav,.wav,hungry,7.0,8000,1,892a845de8671b70cebff83bc6fffea0
BABY CRY\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav,.wav,hungry,7.0,8000,1,8c394aae9898c1388698c2ab55ffdd4f
BABY CRY\hungry\7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,.wav,hungry,7.06,8000,1,79ef8e0ef8028b1698bf2f9abbade538
BABY CRY\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav,80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav,.wav,hungry,6.68,8000,1,f61be46af88317d94b186cc743cca1fa
BABY CRY\hungry\8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,.wav,hungry,6.96,8000,1,923e6195a30584d49eade24a4f9acc8e
BABY CRY\hungry\80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,.wav,hungry,6.9,8000,1,551245d22ebbc57baefc6e5abab4a890
BABY CRY\hungry\815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,.wav,hungry,6.94,8000,1,71f5e848c6c85ab0dcd4b95ab33feb4c
BABY CRY\hungry\815af07e-4c31-4032-8bd1-dab6e60c879e-1433156423585-1.7-m-04-hu.wav,815af07e-4c31-4032-8bd1-dab6e60c879e-1433156423585-1.7-m-04-hu.wav,.wav,hungry,6.96,8000,1,d2dd3f30c6b28b9be1ea7f0752cd03ff
BABY CRY\hungry\81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,.wav,hungry,6.94,8000,1,cc4dcae5b3e3275cfea921023de846cb
BABY CRY\hungry\818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,1e364a938af15d3a34414d12e5f09d8d
BABY CRY\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,.wav,hungry,7.0,8000,1,bd55ea4b2ca5be3bf3a2905a4e56ca8a
BABY CRY\hungry\86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,.wav,hungry,7.04,8000,1,7527ebc89113561ef511eb2939e2b643
BABY CRY\hungry\86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav,.wav,hungry,7.06,8000,1,d4e8861325eef09e14cb0d24f5556a03
BABY CRY\hungry\86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036593222-1.7-f-26-hu.wav,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036593222-1.7-f-26-hu.wav,.wav,hungry,7.04,8000,1,cd1bd56d32f6e919136d96ad12136b86
BABY CRY\hungry\88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114329442-1.7-m-04-hu.wav,88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114329442-1.7-m-04-hu.wav,.wav,hungry,6.78,8000,1,319ae886f9dc09438d883f854f665ea1
BABY CRY\hungry\89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav,.wav,hungry,6.92,8000,1,1dca181a641f2720360210284996a000
BABY CRY\hungry\89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,.wav,hungry,6.92,8000,1,99a27ed812f204b606bdc9667ac60130
BABY CRY\hungry\8b1faa77-e3ac-48af-bf2a-58aadebefcba-1436798541805-1.7-m-04-hu.wav,8b1faa77-e3ac-48af-bf2a-58aadebefcba-1436798541805-1.7-m-04-hu.wav,.wav,hungry,6.74,8000,1,012d46a1057c852dac5e0c451f5a24ed
BABY CRY\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav,8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav,.wav,hungry,7.0,8000,1,c6d9a7c36d3f50d432f5c82be478e9c4
BABY CRY\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav,8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav,.wav,hungry,6.64,8000,1,352939e2b7b1b1b71e38269492bce641
BABY CRY\hungry\8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,.wav,hungry,6.96,8000,1,b71163072d95a0db6c7338be3015bbe2
BABY CRY\hungry\8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,.wav,hungry,6.94,8000,1,4fea8fe831e63728728dbab851580aa6
BABY CRY\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,.wav,hungry,6.66,8000,1,c8260b6439a0e9038295780fd6a27e83
BABY CRY\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,.wav,hungry,6.68,8000,1,af49e7912c651a5cfcfc3e698401775f
BABY CRY\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,.wav,hungry,6.66,8000,1,4cb81251e8dbc01e784c7ab2b64aa465
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,23d447b7569072944b90209955c5edc4
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,6dbadd7fc79f2f73e94d4686d40722cd
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,400fe0547fda423bbe25cb17ec1e58dd
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,506a1052e5d7b826dbd5854a7fd1ad14
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,ee3e303b92f09bfbf2e6648557ef0540
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,.wav,hungry,6.96,8000,1,a9f96ad9d85f7162c1dac6b0892f727b
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,e8d927b12bd7c0eb8c6d419d7600438e
BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,.wav,hungry,6.92,8000,1,8359e1ebfb0593b8d8d853edeb07bf50
BABY CRY\hungry\8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,.wav,hungry,6.94,8000,1,bb27f6821d6368e19b3f36bdc7a422b9
BABY CRY\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,d09f08d21916bf4aca77cbc8c0434bd4
BABY CRY\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,42fe59c58a30ee66a7c5cdd849078c03
BABY CRY\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,1d5ea54f484516323917d51ab8a36081
BABY CRY\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,.wav,hungry,6.94,8000,1,02dac4e6080768f213ce615ac651b4da
BABY CRY\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,.wav,hungry,7.02,8000,1,467b677dd1f1879261a95efb53b1dca5
BABY CRY\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,.wav,hungry,6.78,8000,1,db68230c43a391d38204ada1eda21dda
BABY CRY\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,.wav,hungry,6.78,8000,1,1032d3cd4646db291274ce3469d461fb
BABY CRY\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,.wav,hungry,7.0,8000,1,e6a6932861f53e459415ac4523a29b9d
BABY CRY\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,.wav,hungry,6.72,8000,1,c541e76dd0048306a5f5a7b4ea77689e
BABY CRY\hungry\990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,f2c5561f06f6bc842fdbea94b584ca9f
BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,.wav,hungry,6.9,8000,1,f935ef564ee3d107e40c1ebc67c923c0
BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,.wav,hungry,6.9,8000,1,c5951641c5078a5a8c5cd4e31827776e
BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,.wav,hungry,6.9,8000,1,8bc506b8e08fbe408237ed90be83d32f
BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,.wav,hungry,6.9,8000,1,3716d2b879182ca3a6de427fcb046d02
BABY CRY\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,.wav,hungry,6.54,8000,1,9ad30cb06d7f3a0e661aa7df05e5d2aa
BABY CRY\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,.wav,hungry,6.54,8000,1,162de91cf02df845ad62a9c84d4fff46
BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,.wav,hungry,7.0,8000,1,745697ee0e5ff540b22d097584b36e63
BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,.wav,hungry,7.0,8000,1,e17f3cb74e4df2313716ef342a3b956d
BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,.wav,hungry,7.0,8000,1,f2b27e6861c686a74812666413bceec6
BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,.wav,hungry,7.0,8000,1,075e04163304493d9d78c0ee9abaa336
BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,.wav,hungry,7.0,8000,1,683ec2193c5181f06a41626d9934ae26
BABY CRY\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,.wav,hungry,6.92,8000,1,4b165257459830da551d11ef95720b84
BABY CRY\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,.wav,hungry,6.92,8000,1,78eb60c35bcdff4cc51bc84c260a94e0
BABY CRY\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,.wav,hungry,6.94,8000,1,7682ecc5a922a3e5d62ff7379b9e4edd
BABY CRY\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,.wav,hungry,6.94,8000,1,87b165d7c533bae8e14b3b026af5c78b
BABY CRY\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,ba6f5304fc6ddf9ffc6f95fe545f14d2
BABY CRY\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,eb5720dc7fac0b11d4c87723d3f12235
BABY CRY\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,9d5740a572e352c1484b6e60a232d4c9
BABY CRY\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,cc9e2d7f17dda97780ce0441ccdc90dd
BABY CRY\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,.wav,hungry,6.86,8000,1,66800f69146ddac443b097cc3240f1c2
BABY CRY\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,.wav,hungry,6.94,8000,1,141aa561f87bcaee599abfa538a0fff8
BABY CRY\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,.wav,hungry,6.92,8000,1,448de0834b24af0fadae6a44aa0f29d0
BABY CRY\hungry\a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,.wav,hungry,6.96,8000,1,d5916e211b241662ab316386d2306a28
BABY CRY\hungry\a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,.wav,hungry,6.94,8000,1,55f0d92410dc57785343fae8da940362
BABY CRY\hungry\AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav,AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav,.wav,hungry,7.0,8000,1,016f7ca6c5f88964876310d8ab928f7e
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,.wav,hungry,7.04,8000,1,8e9f3cfac257316fa7f2d1c6e7142813
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,.wav,hungry,6.88,8000,1,a48174f380ffd677d0821cdc7a5a6fd6
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,.wav,hungry,6.92,8000,1,c109aa58cd50d9986b68a3ae9d25e7b2
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav,.wav,hungry,6.9,8000,1,e8c4e68e4ee0f1b555c13977233790d9
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,.wav,hungry,6.9,8000,1,9848e404be52d6d1b4f41b9aca781bb9
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,.wav,hungry,6.92,8000,1,cea073fb7eddbebbef9bfa92255e1f1e
BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,.wav,hungry,7.02,8000,1,052bc80fb37accd12e3ae8c2f87915f7
BABY CRY\hungry\ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav,ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav,.wav,hungry,6.86,8000,1,3153639e8de9bfb9889b680cc3cb535e
BABY CRY\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,.wav,hungry,6.92,8000,1,7fe9994b1f8bbf1669c2c6ad56890b53
BABY CRY\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav,adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav,.wav,hungry,6.92,8000,1,e2544c1c00f368f58e1ee42e775caf61
BABY CRY\hungry\adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav,adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav,.wav,hungry,6.94,8000,1,99942c0782550e9a4e20619d3a51602d
BABY CRY\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,f4f25e431b6bc7b726ecd6aacfc6cfcc
BABY CRY\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,.wav,hungry,7.0,8000,1,b5d97832deaee7ee42a00bf3ac9c5078
BABY CRY\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1430405436291-1.7-f-04-hu.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1430405436291-1.7-f-04-hu.wav,.wav,hungry,6.88,8000,1,93753b946c06107544f7355d5d0e8952
BABY CRY\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,.wav,hungry,6.9,8000,1,8b314deb2e56873e6eab996a0a5e0ee6
BABY CRY\hungry\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,.wav,hungry,6.96,8000,1,b5ffa2668eba0629cbd49601fe200603
BABY CRY\hungry\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240037389-1.7-m-26-hu.wav,af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240037389-1.7-m-26-hu.wav,.wav,hungry,6.52,8000,1,5bfc098e3f25d55b7790b90aff2b2e6b
BABY CRY\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,.wav,hungry,6.94,8000,1,3e333110a805a1687f0a8630f9dbb87d
BABY CRY\hungry\B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,.wav,hungry,7.0,8000,1,9895f3c2e84965c8fbb557c7edb838bb
